chroma_stft,rms,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,LABEL,filename
0.40266013,0.0205142,1569.867307067084,1474.1578314419648,2838.957667731629,0.1288282498003194,-361.59534,106.504295,8.743647,19.304825,1.6105089,-4.0854907,-10.420442,1.4658126,-9.309384,3.85504,-1.6366638,-0.36909354,-3.8173301,2.6137438,-7.196528,-3.2338562,-4.325681,-6.2172313,-6.743292,-1.6823058,FAKE,musk-to-ryan_seg38
0.3953197,0.021496246,1632.8073488706973,1535.32545443707,3089.50678913738,0.1261824830271565,-390.73642,93.07101,-3.2708826,24.16944,3.3847344,-1.6336799,-11.655801,0.6554867,-4.563088,6.3857923,-3.3013675,2.2378814,0.9825508,2.2888012,-5.0861,-4.175628,-5.059066,-6.26826,-7.303999,-1.4148937,FAKE,musk-to-ryan_seg39
0.37735957,0.02308364,1501.6775443236918,1496.1929044782817,2851.9119408945685,0.1195431060303514,-372.3718,105.5288,5.6596026,19.453129,-4.139982,0.1645812,-12.48317,-2.1764727,-10.479325,1.4601024,-3.2380254,-0.51429147,-3.831149,2.873389,-6.4696665,-3.675027,-3.9612644,-5.5666966,-6.572651,-1.8635131,FAKE,musk-to-ryan_seg40
0.3965256,0.024414593,1598.3707257923338,1541.8213156237578,2987.1954872204474,0.1338779827276358,-348.7314,102.36338,12.420343,27.215328,5.921189,-2.3501883,-14.356977,0.30525306,-11.242717,1.2256199,-6.707142,0.4884781,-4.0055957,0.6685602,-5.227504,-6.2350593,-5.51017,-4.777814,-7.972092,-1.6829171,FAKE,musk-to-ryan_seg41
0.3744941,0.025030106,1381.0344481679062,1343.2887820417911,2481.429712460064,0.1130316493610223,-341.10153,112.668846,-3.642951,10.852151,2.295613,-1.3185782,-8.986928,-1.9104745,2.5738347,9.584351,-0.11037179,0.40492254,-4.097061,-2.0516636,-3.8195114,-5.662433,-5.752175,-6.2881923,-5.5520096,0.5382571,FAKE,musk-to-ryan_seg42
0.38969332,0.022849731,1571.6014800734451,1519.552429000625,2884.085463258786,0.1345175843650159,-341.6444,109.30129,4.7492747,17.080978,4.6347537,-1.9736605,-15.933662,0.40687945,-9.782134,5.806867,-4.3210692,3.2924392,-2.412112,4.900274,-6.592046,-6.3831925,-4.370182,-4.8685827,-7.160771,-2.4397156,FAKE,musk-to-ryan_seg43
0.36783692,0.024552291,1565.9454893911968,1524.9973078879252,2964.8811900958467,0.1289015699880191,-346.6374,100.40446,7.7993965,28.82604,3.2583034,-4.8931894,-15.138952,-2.5173445,-7.966937,2.0340126,-6.9517817,-0.9043622,-3.8678536,1.9921026,-7.4498544,-4.900943,-4.8814197,-6.461739,-6.469946,-1.722966,FAKE,musk-to-ryan_seg44
0.38666552,0.021177782,1665.38116259104,1501.6781508968586,3079.647563897764,0.1389261556509584,-358.5973,96.300896,-3.629733,29.498144,1.1415567,-3.169228,-11.444932,-0.673394,-6.0989585,2.0937078,-3.6769843,1.221747,-1.4176935,-0.07583072,-7.3592362,-4.7716365,-7.0397887,-5.6669607,-8.06459,-2.4759226,FAKE,musk-to-ryan_seg45
0.40503106,0.0336235,1034.672823573251,1169.8636275356753,1821.66034345048,0.0734590280551118,-317.31305,152.1909,6.8833704,8.979927,-13.559928,-10.443791,-10.024796,0.36875853,-6.568718,6.468815,-0.8847247,4.624577,-0.3955092,3.0676465,-4.724495,-5.885527,-2.5876234,-4.7107105,-9.801154,-0.85818374,FAKE,musk-to-ryan_seg46
0.4063297,0.022953773,1671.438768777832,1521.067792466362,3051.7172523961663,0.1440476487619808,-355.49158,97.38797,4.8521905,25.548815,6.4343443,0.021700729,-16.79585,-0.28146264,-9.155339,-0.13732266,-4.5125437,1.8374176,-6.736792,1.1863558,-6.058899,-3.2191184,-4.930455,-5.674607,-5.824135,-2.3163915,FAKE,musk-to-ryan_seg47
0.40342352,0.033344116,1321.43363348146,1359.0259103164904,2411.6912939297126,0.1043829872204472,-338.9717,119.85443,11.953951,9.551182,-9.744178,-10.86773,-11.790399,4.3627667,-3.4746623,2.1200535,-0.13448638,2.4312732,2.9829917,2.9693809,-4.9101834,-6.316501,-5.742644,-6.574314,-5.510628,-2.5569835,FAKE,musk-to-ryan_seg48
0.41426557,0.01805544,1616.1894607164854,1556.8853744385838,3060.927515974441,0.1251248003194888,-390.96237,92.09277,-0.7818286,29.990152,0.2873654,-2.2413056,-12.431722,-0.38580477,-2.9937027,5.7223644,-1.319123,-0.05879961,-0.042992443,3.4538372,-5.5796413,-3.7966359,-5.6122813,-6.548782,-6.1750565,0.07363297,FAKE,musk-to-ryan_seg49
0.36681718,0.025240725,1509.025757673891,1376.1470377874955,2651.382787539936,0.1275880466253993,-343.41385,107.880066,-6.292764,15.496086,-1.3623589,-7.560703,-11.52783,-0.5406574,-7.084047,5.316579,-3.0665517,2.8736038,-4.306704,0.868877,-8.171594,-6.6167836,-6.8646355,-4.016437,-7.4940596,-2.7465446,FAKE,musk-to-ryan_seg50
0.39328974,0.022125958,1453.276810941083,1443.9029845680082,2610.997404153354,0.1112220447284345,-365.23218,111.24426,6.119431,19.321302,3.4765587,-5.0855646,-14.056073,-3.4138854,-10.507206,1.6802242,-7.013823,0.21530175,-5.6527095,4.334192,-6.084701,-6.0703177,-4.549974,-5.133233,-9.097816,-2.8503187,FAKE,musk-to-ryan_seg51
0.37318426,0.023303157,1599.0607052965852,1495.6621571928483,2889.277156549521,0.1325504193290735,-355.57285,98.664665,9.694251,30.796806,7.482584,-6.0742393,-15.982528,0.08969774,-12.916344,-1.5712849,-6.834583,-0.05681798,-5.304068,3.5387528,-8.606401,-3.4703481,-4.2102127,-5.457994,-6.6771493,-1.7624632,FAKE,musk-to-ryan_seg52
0.3908789,0.021151926,1590.0790827505948,1533.9619160793152,2977.3113019169327,0.1304584539736421,-364.29263,101.18719,6.97926,23.026295,5.467379,0.13075057,-9.320196,1.0527288,-9.423325,3.1154766,-5.339856,0.9081573,-3.8373306,-0.27646932,-7.8491554,-3.744292,-4.201097,-6.050795,-6.9873405,-1.8503356,FAKE,musk-to-ryan_seg53
0.4024654,0.02103067,1232.6859995927866,1399.280652663182,2347.119608626198,0.0841341353833865,-384.65906,118.276024,10.54089,20.823687,0.33136162,-1.359338,-8.431308,-0.94698393,-10.559851,2.4221632,-2.5529964,0.084702,-3.6538668,4.015656,-5.015911,-3.6719577,-3.391453,-6.800541,-7.0664997,-1.7003353,FAKE,musk-to-ryan_seg54
0.40410858,0.021100534,1654.597638015034,1485.904939260622,2969.798322683706,0.1392787165535143,-377.19083,93.01593,7.7929225,27.493841,7.649182,0.69161844,-10.625572,1.3748206,-7.919167,3.0025227,-3.7525334,0.6243397,-0.029168176,3.0917935,-5.7735014,-1.8376575,-3.8466096,-3.18895,-5.271408,-2.0981383,FAKE,musk-to-ryan_seg55
0.3950705,0.027968537,1383.089953374401,1406.8104816305358,2551.218051118211,0.1121065669928115,-333.7221,112.25875,6.9326515,22.795118,-2.275165,-6.543248,-14.950612,2.2943487,-3.0576737,1.8270571,-2.0571759,0.1163059,-2.7008996,2.7302196,-6.5074873,-7.615163,-6.887423,-5.2918777,-5.687153,-2.1328301,FAKE,musk-to-ryan_seg56
0.3928018,0.02783866,1369.782002369494,1415.2044280627863,2482.3781948881788,0.1098554812300319,-345.1168,106.35013,3.0854895,22.603083,4.1806064,-5.5113983,-14.9838505,-0.6161341,-4.985481,0.7435763,-2.2830436,0.4296059,-4.403857,4.111254,-6.6631813,-6.6769037,-4.8990364,-6.15467,-5.695379,-2.268323,FAKE,musk-to-ryan_seg57
0.4015761,0.024313547,1210.770174111632,1405.525799541855,2313.673123003195,0.0843119758386581,-369.3805,122.840706,9.512079,22.078224,6.02815,-3.4714196,-15.227164,2.9472148,-3.8826432,3.2823603,-1.5655059,1.2711003,-2.97615,8.216824,-5.2170796,-4.4911823,-3.5300012,-5.0980196,-7.0112243,-2.2158203,FAKE,musk-to-ryan_seg58
0.41079175,0.02162791,1354.9111600829017,1407.5076095904708,2538.937699680512,0.1008651782148562,-379.27762,106.943214,2.443512,25.366495,4.368798,-0.7388493,-6.8095703,3.1841815,-1.9990342,4.1509504,-1.2429373,0.64710796,-2.3960226,0.9202145,-3.9836602,-2.2119951,-4.399348,-3.6695764,-4.8559713,-1.3239485,FAKE,musk-to-ryan_seg59
0.37668872,0.025951423,2192.40476301078,1823.6847945743027,4062.325279552716,0.187203599241214,-305.84335,66.486206,17.429504,13.994183,-22.722797,-11.7119875,-7.6244555,-1.4093039,-3.3882468,0.87737143,-6.655523,-2.5293126,-2.93794,-0.5800591,-15.287424,-1.5893348,-12.819255,-6.9740906,-8.974853,-0.7869473,FAKE,musk-to-taylor_seg0
0.4074312,0.021689875,2389.5303807625487,1775.5396650069172,4254.567691693291,0.1997397913338658,-305.60504,57.107185,4.1271887,24.585514,-14.769276,-11.837036,-8.592437,-1.8652924,-6.4883275,-0.17030978,-6.2661147,-5.498767,-9.5262575,-2.677633,-17.244213,-2.9865932,-12.047803,-6.0306325,-10.10248,-1.9229202,FAKE,musk-to-taylor_seg1
0.37468413,0.0230179,2226.9359552680726,1790.4314071454255,4103.134984025559,0.1815236247004792,-318.164,66.03185,8.756836,13.984367,-16.29104,-9.567949,-3.858806,-0.018557807,-2.4211345,1.4747198,-5.392391,-5.1704817,-8.39922,-1.9037555,-16.35546,-1.7320851,-10.716986,-4.1586165,-6.585011,0.949085,FAKE,musk-to-taylor_seg2
0.3759485,0.022592315,2093.68290873082,1800.2270091843016,3981.604432907349,0.1682994708466453,-325.5686,66.716095,9.08027,29.658905,-12.234813,-14.048433,-12.316695,-4.48546,-5.621022,-4.474983,-3.3356953,-5.5382557,-9.1231,-2.900968,-18.79359,-1.2837297,-11.551715,-6.047731,-8.638844,-0.80406916,FAKE,musk-to-taylor_seg3
0.3980907,0.021223914,2080.059576487718,1772.1045413545646,3898.113019169329,0.1689000723841853,-321.02505,72.61261,-3.5488117,12.812837,-15.161226,-13.881333,-8.337438,-4.5167527,-4.7031336,-1.3867377,-3.2864363,-5.1418853,-10.119545,-3.1137302,-15.786987,-2.008962,-12.881838,-5.1561627,-9.89777,-1.1177413,FAKE,musk-to-taylor_seg4
0.38553393,0.023563167,2521.8745534377367,1868.983798892299,4535.318490415336,0.2086146540535143,-311.12967,48.317253,12.0116205,26.738962,-15.154796,-10.214287,-9.549,-0.95018333,-3.453649,-3.2012913,-4.4206295,-3.9092925,-5.4687777,-2.0781217,-15.480653,-1.8946892,-12.631571,-7.1149697,-8.527684,-2.0817204,FAKE,musk-to-taylor_seg5
0.39447555,0.020590222,2509.8924560906253,1841.0232410739352,4458.915734824282,0.2238231329872204,-343.87552,46.169518,13.982144,30.347725,-21.923206,-14.374713,-8.319166,-5.828416,-8.276254,-5.971754,-4.6624656,-8.15285,-8.139972,-2.6341393,-17.664057,-0.1455375,-12.893565,-5.508594,-8.680348,-2.615436,FAKE,musk-to-taylor_seg6
0.41899556,0.019102363,2476.1105938958176,1913.4239968053448,4615.490215654952,0.2072902106629393,-369.14224,46.254368,9.811462,26.859482,-19.52968,-14.731732,-8.381487,-6.362141,-7.11386,-5.5069313,-2.873705,-7.044588,-9.304402,-4.521277,-17.952616,0.70225406,-10.444749,-3.5156152,-5.956606,-0.12831327,FAKE,musk-to-taylor_seg7
0.3876279,0.025831174,2730.037843764967,1799.454018498965,4571.1112220447285,0.2572196984824281,-312.54324,42.756084,19.206835,22.689226,-16.876167,-15.177904,-12.118685,-6.114769,-9.045661,-3.4343052,-6.3849206,-4.9245334,-9.49037,-3.2533653,-18.401487,-0.3830231,-10.594052,-4.347264,-7.0587606,-1.072144,FAKE,musk-to-taylor_seg8
0.38393247,0.023324128,2472.533442918508,1828.6163904994871,4393.1958865814695,0.2223099291134185,-312.09604,50.212498,8.794934,26.054708,-18.097948,-18.951424,-14.8180485,-4.6875405,-9.276527,-8.970016,-5.551381,-7.715142,-10.529161,-4.724458,-19.059101,-1.897913,-11.492238,-6.2347403,-8.379301,-1.1882254,FAKE,musk-to-taylor_seg9
0.3949822,0.019420873,2493.9686707199457,1831.990317231956,4457.36821086262,0.2159887929313099,-350.24176,44.07014,5.254138,25.771685,-11.824725,-8.344023,-7.2303777,2.5469003,-4.2397795,-1.7097702,-3.972815,-5.711721,-7.1891475,-3.7032864,-16.617876,-2.4345613,-10.155852,-5.5440917,-8.47082,-1.220754,FAKE,musk-to-taylor_seg10
0.3795238,0.022279026,2290.2298024283577,1831.8929183887133,4185.15375399361,0.1914764501797124,-318.73117,63.523556,19.896591,23.709892,-15.431854,-15.801831,-10.375601,0.0029431426,-2.399725,-1.4419755,-6.3840694,-3.7510662,-8.008514,-0.8641995,-16.335526,-0.4277528,-11.089144,-5.252479,-6.7629614,-1.0012581,FAKE,musk-to-taylor_seg11
0.39411512,0.022866668,2554.536519222461,1892.8926243226508,4604.832268370607,0.2263893395567092,-317.19055,51.807358,16.72278,16.657446,-17.12197,-12.906864,-9.50826,-0.23972581,-5.042597,-1.5449595,-5.075972,-2.7739346,-8.905771,-3.0600345,-15.040326,0.34118253,-10.443512,-4.9856844,-7.11116,-1.6019782,FAKE,musk-to-taylor_seg12
0.37808028,0.022340348,2625.8306593197703,1850.3697733986337,4587.509984025559,0.2389988518370607,-322.2707,47.00522,16.982428,18.721756,-9.850365,-11.982092,-14.791075,-4.2759614,-5.819916,-2.9370093,-7.207966,-3.5811203,-10.570288,-3.6491282,-15.78272,-0.5900951,-11.317305,-6.275601,-7.3276463,-1.5723015,FAKE,musk-to-taylor_seg13
0.378097,0.019097496,2131.395566633925,1818.4189581669832,4036.416733226837,0.1659532248402556,-338.35846,68.26303,2.2588153,17.19147,-15.537386,-11.310087,-2.020871,6.815685,1.2257735,2.3593454,-1.0373044,-1.9545181,-7.2510076,-1.7842202,-15.014405,-0.5121679,-12.613442,-6.4293137,-8.902058,-0.2341244,FAKE,musk-to-taylor_seg14
0.36235806,0.021271644,2683.72980560276,1911.788878673759,4749.400958466454,0.2220104083466453,-335.94238,39.733006,23.171677,30.724913,-11.01521,-9.558528,-8.867339,-0.6113376,-8.363075,0.2210396,-4.3973055,-2.939994,-8.9136305,-1.9756215,-15.778819,-0.051788867,-9.5960655,-3.67184,-6.4648476,0.58073646,FAKE,musk-to-taylor_seg15
0.38653246,0.023401847,2513.2483744077654,1816.4816883902408,4383.835862619809,0.2126347843450479,-304.1042,56.898045,26.39455,28.821888,-10.441974,-10.523727,-13.50063,-2.5512643,-9.444667,-1.5948153,-3.3786228,-1.76341,-8.664841,-0.2816089,-15.787387,0.8550419,-8.832756,-4.644401,-6.145461,-0.48800328,FAKE,musk-to-taylor_seg16
0.40485623,0.022331664,2358.8605461549846,1817.062871793626,4267.4970047923325,0.1933344149361022,-325.01913,55.476524,7.9067116,26.384384,-17.186094,-7.812111,-5.3859186,0.6487964,-4.290124,0.2199358,-2.4762986,-2.2991166,-7.70343,-0.17685999,-12.780822,1.3940318,-9.504036,-2.3711865,-6.190907,0.3225902,FAKE,musk-to-taylor_seg17
0.42060173,0.019117115,2582.1566648989274,1810.9475110179987,4495.681908945687,0.2433731030351437,-329.80795,48.63372,5.3475676,10.718919,-17.241682,-14.481757,-10.552339,-1.1763972,-5.8500214,-0.43702516,-7.8973002,-4.3611355,-9.252105,-2.3107677,-16.386868,-0.76994795,-10.647164,-5.9681315,-8.3895645,0.21533069,FAKE,musk-to-taylor_seg18
0.39958322,0.017046237,2300.581212118799,1893.0631242159347,4390.674920127795,0.1753304088458466,-357.3875,59.008175,0.5904251,13.532567,-21.0565,-11.374802,0.27011195,7.2384677,2.7883043,1.1727748,-4.166972,-2.826557,-8.148944,-4.645485,-13.988056,3.2645178,-10.586501,-3.5294068,-5.9560986,0.18493047,FAKE,musk-to-taylor_seg19
0.4152533,0.021917474,2725.2507285024026,1892.932941899228,4798.796924920128,0.2463386706269968,-345.31546,38.7714,14.527272,19.27744,-12.241607,-7.6734834,-8.547766,-1.2215524,-6.208646,-1.0708348,-5.136907,-2.8204236,-8.628635,-2.8309186,-14.156657,0.6726255,-11.136895,-5.0160456,-7.2148533,-1.1307317,FAKE,musk-to-taylor_seg20
0.3671284,0.020939695,2242.73940919302,1815.0841044902168,4151.757188498403,0.1914405700878594,-339.07028,63.17154,7.748273,18.741098,-14.867261,-13.956588,-10.486363,-2.3273647,-5.5184336,-1.8552804,-4.902472,-2.9533157,-8.995475,-2.405622,-16.193596,-0.63289243,-11.041121,-5.812166,-9.244112,-2.0025482,FAKE,musk-to-taylor_seg21
0.41454265,0.0275199,1917.2829231474789,1695.1574455520365,3505.6659345047924,0.1412677216453674,-318.13397,84.02476,24.2564,20.168558,-21.142729,-8.118949,-5.928288,3.0981047,-1.812009,2.692549,-1.853392,2.5928135,-2.5173142,0.23681329,-10.593708,1.5213273,-7.6423845,-5.1493025,-6.2038684,1.5974026,FAKE,musk-to-taylor_seg22
0.43131816,0.024886262,1846.785407380493,1658.3028673860738,3446.460662939297,0.1416967227436102,-309.879,85.165985,0.7301391,8.081266,-15.337449,-8.5468,-2.4134815,-3.001577,0.068582654,5.612595,0.06390849,0.45471275,-4.775437,-2.4789078,-9.508072,-1.0059983,-6.439521,-5.3119082,-5.829897,-0.6099047,FAKE,musk-to-taylor_seg23
0.41713595,0.021845741,2477.422149622722,1873.0659946771823,4470.322484025559,0.2172820362420127,-330.53256,50.11105,11.980192,23.53672,-15.908043,-13.28115,-7.906977,-2.1351008,-6.007881,-2.6328266,-6.7047405,-4.388849,-7.3457413,-3.941443,-16.462004,-0.16394341,-11.080976,-4.7611136,-7.575449,-1.1402855,FAKE,musk-to-taylor_seg24
0.38355765,0.02554524,2644.9224948667666,1849.981530690513,4612.794528753993,0.2455898687100638,-311.1933,44.71737,15.01552,17.711298,-16.548803,-11.951599,-13.131778,-6.243198,-9.782958,-1.5762005,-6.253027,-6.357894,-8.67841,-3.4957533,-15.0830145,-1.8578513,-13.3860655,-6.9948163,-9.424243,-3.0717137,FAKE,musk-to-taylor_seg25
0.35905194,0.02479977,2502.015548775714,1822.8905990484152,4410.143769968051,0.2162071934904153,-306.9791,50.13107,19.51703,28.850616,-17.93197,-15.576885,-7.431146,-0.5740957,-6.9634676,-3.0061781,-4.582905,-3.2838182,-9.790054,-4.055432,-17.42002,0.28199708,-10.26973,-5.091826,-6.3718424,-0.5157662,FAKE,musk-to-taylor_seg26
0.38779783,0.024601879,2458.613548175072,1880.9397216345465,4498.452476038338,0.2016975963458466,-311.01776,52.422314,21.760649,25.80143,-13.796294,-11.280065,-11.833905,-3.068807,-5.0160937,0.24258706,-5.7828155,-3.5760896,-7.275436,-0.5106177,-16.157495,-0.95471525,-8.868421,-5.32114,-7.612175,-0.1322743,FAKE,musk-to-taylor_seg27
0.40440544,0.022769677,2429.512393597712,1963.8905945457088,4661.691293929713,0.1882612819488817,-319.21744,52.284664,21.913996,29.091501,-12.196544,-7.9243984,-8.467852,-0.87526226,-3.848008,-1.1043351,-6.1075087,-2.7588296,-5.7971992,0.025139757,-15.370085,-0.28276032,-9.72314,-4.9650717,-5.5030375,0.18022424,FAKE,musk-to-taylor_seg28
0.3935056,0.020382054,2239.83495807433,1835.234061862268,4193.265774760384,0.1745987669728434,-332.55753,63.684803,11.276097,23.253765,-16.99549,-8.470426,-1.8285228,4.034561,-2.532135,0.38994098,-3.7658205,0.32154265,-5.5352483,-0.23640564,-12.563294,0.9447302,-10.925128,-4.1233497,-6.1181335,0.7831603,FAKE,musk-to-taylor_seg29
0.36799434,0.023068659,2433.814492249264,1814.1597816458727,4355.606030351438,0.2153273512380191,-323.49197,52.51375,9.471029,24.21191,-16.470478,-13.653704,-11.008854,-2.4850795,-7.897601,-5.072621,-2.5141351,-5.0221834,-7.8159227,-3.050574,-17.224987,-1.8977597,-9.720856,-4.3967924,-7.2095194,1.3076625,FAKE,musk-to-taylor_seg30
0.36619574,0.023149392,2420.9749790642995,1865.008486712992,4408.2967252396165,0.2013887155551118,-328.9462,55.622528,16.442339,20.947573,-11.778113,-14.145848,-13.208351,-4.873065,-9.70521,-3.711455,-5.1546183,-4.705834,-10.17938,-3.2194026,-16.821253,-2.0039506,-10.598903,-5.357525,-7.6923065,0.045548365,FAKE,musk-to-taylor_seg31
0.42162144,0.021484422,1745.6753595114442,1610.2329157693914,3314.5467252396165,0.12689696485623,-329.60852,93.107,6.596664,16.828125,-15.767978,-1.7680843,1.3503456,-0.6922584,-2.7829192,2.355297,-1.7409312,-3.8647437,-3.568676,-3.1431646,-10.416212,-2.8155625,-6.691545,-5.7302637,-8.586562,0.12553264,FAKE,musk-to-taylor_seg32
0.38214684,0.023444267,2082.3873693626583,1802.3012370259075,3941.818091054313,0.1614385732827476,-324.8567,70.50601,18.615961,17.309591,-20.585505,-5.5425367,1.7817204,0.49211127,-2.7238464,4.6033683,-0.62197065,-0.004668799,-3.3681488,-0.8920211,-13.608823,1.9989603,-10.245491,-4.9845276,-7.2380753,1.1117518,FAKE,musk-to-taylor_seg33
0.3872883,0.021154035,2239.371541822972,1789.6781810086752,4097.119608626198,0.1758982502995207,-341.2809,60.88717,12.824421,26.639162,-14.121712,-7.3929496,-7.7618794,-3.720121,-6.2751245,-2.1338205,-2.864176,-6.11933,-8.116982,0.11672905,-15.854222,-1.6498046,-9.658674,-4.4633956,-7.728205,0.7824804,FAKE,musk-to-taylor_seg34
0.3720032,0.02297457,2445.0653874552727,1907.1049760192896,4529.278154952077,0.2078486920926517,-313.47415,54.718246,23.64933,24.5241,-16.732521,-16.739895,-11.512916,-3.9689753,-6.231063,-0.57272804,-5.241368,-3.3334827,-7.608804,-2.9040215,-16.785818,-0.38756728,-11.657567,-6.1480923,-8.976239,-1.4994028,FAKE,musk-to-taylor_seg35
0.36410546,0.023604803,2458.6955955522462,1867.1706431063176,4451.178115015974,0.2046881240015974,-319.7191,54.097225,20.428026,29.371124,-10.671446,-16.75983,-10.846403,-2.5661798,-6.114929,-1.4794475,-6.627591,-2.983372,-10.69967,-3.0966017,-16.952093,-0.40713686,-11.015593,-3.2156742,-6.629612,-0.23537406,FAKE,musk-to-taylor_seg36
0.3772117,0.022651592,2593.649445758412,1826.941752028181,4435.553115015974,0.2404870956469648,-331.35184,50.28893,21.755054,14.69583,-9.492243,-13.774177,-6.4806943,2.9245684,-0.48863235,2.5901034,-6.5643744,-3.5085113,-6.6871333,-0.78611904,-14.858606,-0.8518349,-8.696834,-7.315887,-8.998175,-0.795781,FAKE,musk-to-taylor_seg37
0.3951329,0.02199314,2426.7907809329417,1799.088156879804,4268.670127795527,0.2190370407348242,-322.95123,60.049435,17.547504,18.631569,-19.853024,-16.688139,-8.05277,-3.086981,-7.906367,-0.1678455,-4.2647305,-3.4949932,-9.141027,-3.1775694,-15.688205,-0.6252083,-10.859589,-4.446969,-7.7424626,-0.80513406,FAKE,musk-to-taylor_seg38
0.41836503,0.020778794,2539.867381527817,1875.3934734215527,4579.123402555911,0.2308291109225239,-354.9635,43.43657,3.9194648,24.44184,-14.718497,-11.176864,-7.716338,-3.5379062,-5.081394,-0.77821016,-5.3064127,-3.3738585,-6.813977,-2.4591568,-15.028453,-0.8920768,-11.176249,-5.3507504,-8.169784,-1.080798,FAKE,musk-to-taylor_seg39
0.3869977,0.02238295,2433.28306394632,1876.310789178128,4453.174920127795,0.2183350389376996,-330.41412,54.74378,11.616484,16.316868,-22.184414,-13.31248,-11.709599,-9.1896305,-8.174753,-2.7997637,-5.704137,-4.865137,-7.8547044,-1.6253403,-16.376034,-0.8606443,-12.220215,-5.524389,-7.964028,-0.4378785,FAKE,musk-to-taylor_seg40
0.3668831,0.024312755,2596.083477549301,1867.529727437771,4593.849840255591,0.2369349665535143,-311.95908,45.60225,19.754131,26.79659,-14.045012,-14.636996,-12.083742,-5.904424,-12.275342,-2.8352795,-7.72704,-3.71666,-11.38496,-4.031103,-18.11037,-2.1390913,-11.134535,-5.7480335,-7.8966503,-0.19320403,FAKE,musk-to-taylor_seg41
0.3687027,0.025414458,2043.1826325763068,1668.766711858689,3698.382587859425,0.1663198257787539,-311.54324,75.71428,1.0038594,11.318786,-11.396275,-6.691891,-7.385827,-0.5289455,4.925463,9.025332,-2.2908986,-2.3254297,-9.01118,-4.915122,-13.1777935,-3.3714035,-10.343684,-5.6737313,-5.4073553,2.9268954,FAKE,musk-to-taylor_seg42
0.3698103,0.023550846,2441.640040831147,1846.3381285412256,4377.171525559105,0.2262520592052715,-301.4411,58.762592,10.080183,14.690337,-15.695084,-18.989689,-11.768887,-5.113961,-4.322034,0.7036715,-7.327753,-1.0862522,-8.717104,-1.840278,-18.058727,-1.9774888,-11.7285185,-5.2442827,-8.8908825,-1.2934604,FAKE,musk-to-taylor_seg43
0.38550553,0.024912296,2441.844190641689,1857.592419413146,4426.292931309904,0.2116285817691693,-310.0941,51.35763,15.79558,25.954473,-16.797739,-20.830477,-13.179145,-4.1534734,-7.185703,-3.7090158,-9.240202,-5.087245,-10.311592,-4.351927,-19.1168,-1.0350792,-11.888929,-6.7507606,-7.3641376,0.044503186,FAKE,musk-to-taylor_seg44
0.3715337,0.022664655,2551.01936442672,1781.3417228266646,4415.834664536741,0.2257341378793929,-322.01474,46.697773,4.131205,21.79432,-14.759981,-12.964595,-9.967767,-2.369142,-6.542768,-1.5559845,-7.5321827,-3.2208822,-9.666733,-2.0104258,-16.238934,-2.33809,-11.152991,-5.363087,-8.07028,-0.34169692,FAKE,musk-to-taylor_seg45
0.40992653,0.033626467,1571.0952032178757,1565.1048427906624,2929.487819488818,0.1067042731629393,-278.58566,107.485,17.890945,13.772284,-31.650387,-15.187721,-6.871597,2.9387288,-3.4157317,3.9910305,-1.8693925,5.42599,0.35644552,-1.332429,-12.479177,3.6071005,-7.1567945,-3.721909,-8.7096615,0.35236716,FAKE,musk-to-taylor_seg46
0.39622948,0.024140788,2616.485174521694,1821.1803611030484,4533.496405750799,0.2513540834664536,-317.27286,42.92675,13.440496,22.448631,-12.798488,-17.357994,-16.477509,-5.21507,-13.198988,-2.9164605,-7.716208,-5.730496,-12.853594,-5.7710657,-17.534897,-2.595199,-11.96718,-5.2720284,-7.7672024,-0.7918977,FAKE,musk-to-taylor_seg47
0.41440603,0.033670932,1987.6378682239697,1662.625601377243,3575.803714057508,0.1693321934904153,-306.81613,79.91237,15.268753,12.746362,-29.926704,-21.15299,-4.8842278,3.2871025,-1.1129992,-0.3470679,-5.4622617,1.2214375,-0.13760269,-2.2934937,-14.617413,-2.17047,-9.5334635,-3.5363305,-6.2652216,-1.4791129,FAKE,musk-to-taylor_seg48
0.42282146,0.017673915,2473.217514374939,1879.3395149970324,4534.095447284345,0.228431384784345,-359.4547,47.446583,3.8163874,27.060722,-16.949797,-16.523775,-10.085994,-4.033857,-4.987275,-0.8065466,-5.7301574,-2.5484722,-6.3450274,-3.5581827,-16.462858,-0.38292804,-11.750286,-4.1372867,-6.1627316,1.0839003,FAKE,musk-to-taylor_seg49
0.3571203,0.02673522,2368.1934708403764,1740.8433878626831,4102.036741214058,0.2035992412140575,-296.4708,54.656414,1.8400891,12.233798,-22.493517,-17.326939,-9.3362465,-1.7403617,-5.492558,-2.81316,-4.433918,-5.969278,-11.304924,-2.9438314,-18.085966,-1.4242406,-10.954781,-5.5187793,-7.644188,0.46005687,FAKE,musk-to-taylor_seg50
